-0.026984558	0.03532909	0.029183473	-0.05885065	0.12030621	0.034312904	-0.023559606	-0.07321515	-0.08364204	-0.1078405	0.01969293	-0.0048442483	0.10415814	-0.08606753	-0.0028387182	0.010005409
-0.0120832315	0.0148511315	-0.0052435664	-0.12698525	0.097536065	0.0064098956	0.0108817555	-0.012174315	-0.10193211	-0.12583938	-0.015328882	-0.08643999	0.0716959	-0.0724752	0.04456355	0.031122077
-0.009584975	-0.04573085	-0.07344576	-0.061406832	0.040894378	0.0424306	0.062436048	-0.005717668	-0.081042714	-0.10053857	-0.047065105	-0.035346746	0.07369321	-0.090492025	0.024147758	-0.02919626
0.018378252	-0.020454118	-0.001683168	-0.039103728	0.08234042	-0.001214372	0.013749679	-0.03035595	-0.11298563	-0.1235151	0.008378341	-0.069151804	0.098052934	-0.10862015	0.01951079	0.045837842
-0.020168101	-0.061368108	-0.016072625	-0.045040917	0.07034023	0.038403302	-0.0016285864	0.016960412	-0.08837678	-0.11785997	0.029096678	-0.054476332	0.124481015	-0.0077100666	0.028767323	0.03824902
0.025576444	-0.00097097876	0.042596154	0.0056619397	0.072523154	0.004645304	0.021113887	0.012615326	-0.120070904	-0.1692486	0.029861541	0.004107029	0.072559066	0.021481017	-0.051142123	-0.0012059755
0.014354517	-0.037317887	-0.016638717	-0.06602877	0.07841924	0.06937614	0.046782576	-0.0052319737	-0.14763775	-0.04104298	-0.017541615	-0.048367076	0.027017733	-0.039261688	0.027863955	0.10141907
-0.0012620874	-0.019488957	-0.015885197	-0.005388893	0.004888369	0.02366647	0.024724005	-0.074133225	-0.028290851	-0.11574676	0.0173699	-0.044468652	0.06772481	-0.004931789	0.05759748	0.035046622
0.056535713	0.035667278	-0.0017450573	-0.04268271	0.08101482	0.026930276	0.03435603	-0.01822688	-0.09480598	-0.123858646	0.025198681	0.010196596	0.06977948	-0.039112616	-0.049001392	-0.0019290325
0.04174962	0.009680829	-0.020872178	-0.019106885	-0.00391107	0.070877455	-0.048747666	-0.03587397	-0.08041396	-0.16132566	0.017788483	-0.063411236	0.039048743	-0.03966087	0.016635599	0.015471543
0.013761276	-0.0049766237	-0.05374964	-0.08836844	0.027353467	0.009541283	-0.049235273	-0.014561686	-0.043732114	-0.04432754	0.021125853	-0.10765283	0.09681376	-0.010683197	-0.002056168	-0.035759944
0.009259051	0.08696783	0.018499173	-0.0667259	0.13952205	0.01897695	-0.062158205	-0.0595341	-0.09736036	-0.104577176	-0.041261483	-0.054059863	0.08651065	0.074453406	0.015591757	0.02556762
-0.02494324	-0.058494844	0.038282998	-0.08255514	0.091361806	0.024548445	0.024690455	-0.028212508	-0.09027446	0.016561113	0.011787327	-0.10186385	0.09182841	-0.10116937	-0.041619066	0.060713872
0.06229202	-0.046092305	0.099904105	-0.11950089	0.102424495	-0.012074186	0.07241857	-0.04218257	0.011788291	-0.054421216	0.04370239	-0.08220589	-0.026650509	0.006486878	-0.0467269	0.086348616
-0.0006945532	-0.06875382	-0.12473821	0.036774542	0.043756045	-0.028063767	0.06064403	-0.0017464119	-0.02553141	-0.09527978	0.0012813193	-0.00817012	-0.016512703	-0.12310934	0.023791617	-0.0015458321
0.043265272	-0.010010151	0.036054514	-0.055633426	0.10200443	-0.042994555	-0.06507502	0.0012148881	-0.097389124	-0.0070949867	-0.016855195	0.04317955	0.066691816	-0.019599967	0.0060888603	-0.019571157
-0.021878576	0.0031612841	-0.056699235	0.039651416	0.042767588	-0.0017285929	0.042944472	-0.04597531	-0.11901669	-0.049766716	0.0048864507	-0.042180356	0.06252545	-0.08754299	-0.043104246	0.071922265
0.055864338	0.019511232	0.025691595	-0.0046587796	0.07917025	-0.04028602	0.05029023	-0.05107944	-0.13648942	-0.0983535	0.04047231	-0.07087287	0.013003618	-0.052631576	-0.05048892	0.04785469
-0.05652953	-0.013472589	0.08160822	0.063391976	0.061391685	0.10381521	-0.005323999	0.038992837	-0.059072398	0.0073231277	0.041375697	-0.10131234	0.011964325	-0.006306192	-0.081493534	0.007812352
0.07696906	-0.039585628	0.030387009	-0.115048565	0.034458797	0.051058188	0.042275015	0.019933784	-0.12836711	0.0039035329	-0.005456982	-0.052745618	0.16934569	-0.074857734	-0.011017387	0.019764608
-0.007956526	0.06575676	0.01067112	-0.030497422	0.10675693	-0.0045405384	0.035302818	0.03298479	0.015660489	-0.15072583	-0.0029921953	-0.024823941	0.050005395	-0.07741158	-0.020375267	-0.0324932
-0.030109996	-0.008842606	0.07402807	-0.04213283	0.12294751	-0.06417403	0.09098424	-0.038573854	-0.14435934	-0.03051608	0.05446095	0.04816238	0.022241121	-0.010217638	0.016017944	0.010438388
-0.030712035	-0.03793429	-0.07328435	0.05559997	-0.0734378	0.08540834	-0.011882586	-0.051243268	-0.09407247	-0.12623763	-0.007297661	-0.075323164	0.06603994	-0.1426878	-0.09304281	-0.090721704
-0.027451197	-0.06652466	-0.015017343	-0.10620146	0.068207346	-0.022013849	0.07834849	-0.060777564	-0.07501357	-0.17723544	0.04182212	-0.086074136	0.021334426	0.034747113	-0.07965983	-0.027362974
0.041765157	0.022644589	-0.0071246726	0.0775951	0.008754061	0.072239175	0.018458255	-0.02725675	0.04605484	-0.15749389	0.033157837	-0.13760704	0.08557915	-0.10015523	0.018829986	-0.013329574
-0.105063036	0.008908016	-0.003527638	-0.04608764	0.18237598	0.07789725	0.008120109	-0.04055647	-0.124403015	-0.06617609	0.013901157	0.039403606	0.06440489	0.04955819	0.06540927	0.04687969
0.040802337	-0.05437772	-0.01944094	0.033920355	0.0042790496	-0.048613366	0.05447146	0.018892067	0.035668105	-0.12588835	0.037857566	-0.068635024	0.11390703	-0.08309928	-0.03517028	-0.017755413
-0.12819435	0.0052111577	-0.031831518	0.0043385555	0.11053088	-0.04099343	0.020327818	-0.043521114	-0.0344879	-0.08456279	0.01737382	0.023287956	0.071162984	-0.04881992	-0.0014448055	-0.017756242
-0.026003458	0.051617336	0.06530743	-0.07100801	0.08004297	-0.005909136	0.02693033	-8.5241474e-05	-0.19697236	0.026278267	0.05134342	-0.08433621	-0.0095547	-0.04863965	0.009407485	-0.009334973
-0.03673581	-0.06162377	0.005037326	-0.06522255	-0.0026003744	0.012121775	0.0205792	0.036048643	-0.06950472	-0.07345449	0.004118814	0.02338966	0.040748477	-0.049145482	0.028705968	0.08012896
0.02261344	-0.040846687	0.049868524	-0.07047589	0.048698135	0.0012252538	0.0034681892	0.06326823	-0.08474223	-0.03567719	0.054930266	-0.0020203257	0.11321382	0.04032286	0.028873723	0.043117464
-0.068454206	0.040606532	-0.038922336	-0.01797018	0.0013072395	0.030813208	0.05058552	-0.035556935	-0.03861218	-0.21825048	0.090913594	-0.025314223	0.051731434	-0.017506316	-0.041655187	0.03566893
0.022295885	0.03444177	0.044165004	0.028236423	0.054776367	-0.103978164	-0.032219414	-0.033748705	-0.096947536	-0.11144786	-0.032026213	-0.010915795	0.03747699	-0.021545814	-0.07024648	0.058067515
-0.036059055	-0.0694703	0.014578923	-0.005723684	0.065687194	-0.047683887	0.099196926	0.004523112	-0.031219926	-0.032878574	-0.024995424	-0.086884685	0.04283683	0.0075955684	-0.0065658083	0.030669421
0.0924944	0.017825352	-0.026666006	-0.06428028	0.101568356	-0.013783286	-0.034042537	-0.032628052	-0.08218227	-0.092947654	-0.044514228	0.023573177	-0.021802567	-0.08259281	-0.0070571164	-0.048688095
0.024813676	-0.0058688377	-0.049596783	-0.11392373	0.006408401	0.07607217	0.014921438	0.10239433	-0.0062607173	0.07801828	0.027331874	-0.023166688	-0.009538897	0.001828167	0.09966703	0.056724932
-0.08641217	0.021488143	0.020906085	-0.15365048	0.006016487	0.19257616	0.08376217	0.06477044	-0.1360868	-0.08900788	0.023257736	-0.0797158	0.10421875	-0.0016610571	0.10467914	0.08617964
0.017792555	0.060770825	-0.012210597	-0.13071705	-0.0065837363	-0.08025475	-0.086652115	-0.005048518	-0.009913849	0.027036373	0.024882602	0.07829884	0.01261129	-0.12412141	0.024256056	-0.005493629
0.067923464	0.01620685	0.05803033	0.0027766132	0.02659481	-0.0063047167	0.016355677	0.052886605	-0.061789416	-0.1025309	-0.027171865	0.006578128	0.12424893	0.0020993743	0.016126677	0.10026059
-0.017221278	-0.01118432	-0.0782113	0.014737686	0.080253415	0.029353017	-0.0039869356	-0.061236907	-0.07423487	-0.07123644	0.039660946	0.024852362	0.076228306	-0.004286126	0.03974534	0.010018171
